parameter_id,IMPC_EYE_092_002
mouse_life_stage,Early adult
parameter_name,Retina (combined)
pvalue,0.5270436
analysis_id,s0811j6021741c9
gene_accession_id,MGI:3616086
mouse_strain,C57BL
gene_symbol,Kcng1
