gene_symbol,Slc30a4
parameter_name,110dB startle magnitude
analysis_id,537789a8d5a0b4o
mouse_life_stage,Late adult
parameter_id,ESLIM_011_001_006
gene_accession_id,MGI:1345282
mouse_strain,C57BL
pvalue,0.908092
