parameter_id,HMGULA_CBC_016_001
pvalue,0.1155346
gene_symbol,Hspa5
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_name,HDL-cholesterol
gene_accession_id,MGI:95835
analysis_id,5do1087km5ti7bf
