parameter_id,IMPC_XRY_022_001
mouse_life_stage,Early adult
pvalue,0.888451
mouse_strain,C57BL
gene_symbol,Cisd2
parameter_name,Radius
analysis_id,5qxcm13392pgd37
gene_accession_id,MGI:1914256
