parameter_id,IMPC_CBC_025_001
analysis_id,h67e6f5b1xma966
mouse_life_stage,Early adult
parameter_name,LDL-cholesterol
gene_symbol,Ift74
pvalue,0.5972215
mouse_strain,C57BL
gene_accession_id,MGI:1914944
