mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,JAX_LDT_009_001
gene_symbol,Secisbp2l
analysis_id,1ef425mi451wn0b
pvalue,0.4428889
parameter_name,Percent time in light
gene_accession_id,MGI:1917604
