parameter_id,MGP_IMM_125_001
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
analysis_id,q43yb94r36f37ko
mouse_strain,C57BL
parameter_name,Eosinophils - % of CD45+
gene_symbol,Lpgat1
pvalue,0.3517451
