parameter_id,M-G-P_005_001_004
analysis_id,791l8qjby17uakm
pvalue,0.1723892
gene_accession_id,MGI:2444113
parameter_name,Bone Mineral Density (excluding skull)
gene_symbol,Nemp2
mouse_life_stage,Early adult
mouse_strain,C57BL
