parameter_id,MGP_MLN_031_001
pvalue,0.3790547
mouse_life_stage,Early adult
gene_symbol,Zc2hc1a
mouse_strain,C57BL
parameter_name,Total NK cells - % of CD45+
analysis_id,08hs16gk7e9a5m9
gene_accession_id,MGI:1914556
