parameter_id,IMPC_OFD_018_001
mouse_life_stage,Late adult
pvalue,0.08784041
gene_accession_id,MGI:1336200
analysis_id,qw50373q7noq928
gene_symbol,Hpca
mouse_strain,C57BL
parameter_name,Latency to center entry
