mouse_life_stage,Middle aged adult
parameter_id,M-G-P_016_001_005
gene_accession_id,MGI:1336200
pvalue,0.08254257
analysis_id,l7sg2935v8rg4c4
gene_symbol,Hpca
parameter_name,Mean-cell-volume
mouse_strain,C57BL
