gene_symbol,Slc39a10
pvalue,0.4867772
mouse_strain,C57BL
parameter_id,JAXLA_GRS_010_001
gene_accession_id,MGI:1914515
parameter_name,Forelimb grip strength normalised against body weight
mouse_life_stage,E9.5
analysis_id,47ka9i66e1s390o
