mouse_life_stage,Early adult
gene_accession_id,MGI:1920638
parameter_id,IMPC_OWT_004_001
mouse_strain,C57BL
gene_symbol,Bpifa3
analysis_id,37wgeee5s1p1a1j
parameter_name,Right kidney weight
pvalue,0.5938021
