mouse_life_stage,Early adult
analysis_id,a575sx86j4fut55
parameter_name,Red blood cell count
parameter_id,IMPC_HEM_002_001
pvalue,0.9667669
gene_symbol,Ppm1j
mouse_strain,C57BL
gene_accession_id,MGI:1919137
