parameter_id,IMPC_CSD_008_001
gene_accession_id,MGI:109384
mouse_strain,C57BL
pvalue,0.9484847
analysis_id,9b4o778r7555289
mouse_life_stage,Early adult
parameter_name,Coat - color pattern - back
gene_symbol,Atf3
