parameter_id,ESLIM_014_001_008
pvalue,0.2381293
mouse_life_stage,Early adult
gene_symbol,Dnajc5b
gene_accession_id,MGI:1913576
analysis_id,0v6p1i8sb647pc7
mouse_strain,C57BL
parameter_name,Cornea vascularisation
