parameter_id,IMPC_OFD_018_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1921802
pvalue,0.09912832
parameter_name,Latency to center entry
analysis_id,ya3znm2im3y9pa5
gene_symbol,Nipal3
mouse_strain,129SV
