parameter_id,IMPC_CSD_070_001
parameter_name,Lower teeth appearance
analysis_id,08z41o71923qwpx
gene_accession_id,MGI:106659
mouse_life_stage,Early adult
pvalue,0.5957738
gene_symbol,Sprr1b
mouse_strain,C57BL
