mouse_strain,C57BL
gene_symbol,Fam163a
mouse_life_stage,Early adult
parameter_name,Total cholesterol
gene_accession_id,MGI:3618859
pvalue,0.8485332
analysis_id,dv7tlwe837o3kgf
parameter_id,HMGULA_CBC_015_001
