parameter_id,JAX_OFD_014_001
gene_accession_id,MGI:99501
pvalue,0.4890254
mouse_strain,C57BL
gene_symbol,Fgb
parameter_name,Center distance travelled
mouse_life_stage,E15.5
analysis_id,2wd14hhv55nr6ap
