parameter_id,MGP_MLN_067_001
gene_symbol,Trp53rkb
pvalue,0.2038052
gene_accession_id,MGI:1914050
parameter_name,Resting CD4+ T helper cells - % of CD45+
mouse_life_stage,Early adult
analysis_id,femsm184v8y85tj
mouse_strain,C57BL
