gene_symbol,Lpgat1
analysis_id,y1575217olb17un
parameter_name,Pericardium Morphology
mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
parameter_id,IMPC_GEL_006_001
pvalue,0.6381238
mouse_strain,C57BL
