parameter_id,MGP_PBI_001_001
gene_symbol,Ntmt2
pvalue,0.1957126
analysis_id,8qz19z58216v872
gene_accession_id,MGI:2685053
parameter_name,Total T cell percentage
mouse_life_stage,Early adult
mouse_strain,C57BL
