mouse_life_stage,Late adult
parameter_id,IMPC_GEL_029_001
gene_accession_id,MGI:2446186
pvalue,0.9527329
mouse_strain,C57BL
parameter_name,Midbrain
gene_symbol,Lpgat1
analysis_id,rfu04m5a960p3g4
