parameter_id,MGP_MLN_001_001
mouse_strain,C57BL
parameter_name,Total T cells - % of CD45+
gene_accession_id,MGI:95576
mouse_life_stage,Early adult
gene_symbol,Fpgs
pvalue,0.7811796
analysis_id,g637d61d2a10gb2
