parameter_id,MGP_MLN_063_001
mouse_life_stage,Early adult
analysis_id,c9fml5a6zat56ui
pvalue,0.5011327
parameter_name,Total ab T cells - % of CD45+
gene_accession_id,MGI:3046938
gene_symbol,Hrnr
mouse_strain,C57BL
