parameter_id,MGP_IMM_001_001
gene_accession_id,MGI:1914071
analysis_id,0ec880518ya669g
parameter_name,Total T cells - % of CD45+
mouse_strain,C57BL
pvalue,0.8414379
gene_symbol,Bcs1l
mouse_life_stage,E12.5
