mouse_strain,C57BL
gene_symbol,Lamb3
gene_accession_id,MGI:99915
parameter_id,IMPC_GPP_004_001
parameter_name,Placenta Size
pvalue,0.05551509
mouse_life_stage,Early adult
analysis_id,w3d1e5ibq212l07
