parameter_id,MGP_IMM_071_001
pvalue,0.4884122
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:109585
analysis_id,32t6q4vl16b6i3l
gene_symbol,Pld1
parameter_name,Total CD4+ T cells - % of CD45+
