parameter_id,IMPC_CSD_079_001
analysis_id,ef7p1168907x2jp
gene_symbol,Zyg11b
parameter_name,Aggression
mouse_life_stage,E18.5
gene_accession_id,MGI:2685277
mouse_strain,C57BL
pvalue,0.5166465
