parameter_id,M-G-P_013_001_001
analysis_id,106xe6t8491e98e
pvalue,0.5761491
gene_symbol,Sla2
parameter_name,Eye
mouse_life_stage,Early adult
gene_accession_id,MGI:1925049
mouse_strain,C57BL
