parameter_id,M-G-P_026_001_004
gene_symbol,Cntfr
mouse_life_stage,Early adult
parameter_name,Coat colouration
analysis_id,crt0t0u9so9e6sd
pvalue,0.3276298
mouse_strain,129SV
gene_accession_id,MGI:99605
