parameter_id,IMPC_XRY_024_001
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
pvalue,0.1765129
analysis_id,509y39sh8i19xke
parameter_name,Femur
mouse_life_stage,E12.5
mouse_strain,C57BL
