parameter_id,MGP_IMM_074_001
analysis_id,9x04h2fk8561547
gene_accession_id,MGI:1339969
mouse_strain,C57BL
pvalue,0.4080105
mouse_life_stage,Early adult
gene_symbol,Gja10
parameter_name,Resting CD4+ T helper cells - % of CD45+
