gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,M-G-P_007_001_010
pvalue,0.3984072
parameter_name,center - distance
analysis_id,0928d4s1nj1892g
