gene_symbol,Slc39a10
parameter_id,MGP_PBI_015_001
pvalue,0.2003541
mouse_life_stage,Early adult
analysis_id,185o2701d251c02
mouse_strain,C57BL
parameter_name,IgD+ mature B cell percentage
gene_accession_id,MGI:1914515
