parameter_id,JAX_OFD_016_001
gene_symbol,Ift74
parameter_name,Center permanence time
pvalue,0.3375301
analysis_id,9i0j40kl450bm4j
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
mouse_strain,C57BL
