parameter_id,MGP_PBI_035_001
parameter_name,IgD+ mature B cell number
mouse_life_stage,Early adult
gene_symbol,Inpp1
pvalue,0.1448122
mouse_strain,129SV
analysis_id,577ur5se6ay2073
gene_accession_id,MGI:104848
