parameter_id,IMPC_ECG_010_001
mouse_strain,C57BL
pvalue,0.6643711
parameter_name,HRV
mouse_life_stage,Early adult
gene_symbol,Mgst2
gene_accession_id,MGI:2448481
analysis_id,p72n29hdt7949r6
