parameter_id,M-G-P_016_001_001
mouse_strain,C57BL
pvalue,0.2368908
mouse_life_stage,E9.5
analysis_id,p712e1v0qy9d9a8
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
parameter_name,White blood cell-count
