parameter_id,MGP_MLN_032_001
gene_accession_id,MGI:2135738
pvalue,0.3238987
mouse_strain,C57BL
parameter_name,Effector NK cells - % of NK cells
mouse_life_stage,Early adult
analysis_id,0c30x5a46j3876w
gene_symbol,Abo
