mouse_life_stage,Early adult
parameter_name,Time mobile light side
parameter_id,JAX_LDT_003_001
analysis_id,3my7459sh8q933w
gene_symbol,AU040320
gene_accession_id,MGI:2140475
pvalue,0.9686965
mouse_strain,C57BL
