mouse_life_stage,Late adult
parameter_name,Hindpaw - size
analysis_id,9sp6284w198x87f
mouse_strain,C57BL
pvalue,0.2028102
parameter_id,JAXLA_CSD_041_002
gene_symbol,AU040320
gene_accession_id,MGI:2140475
