parameter_id,IMPC_HEM_031_001
pvalue,0.9918931
analysis_id,aj7q6e098p2h2w4
parameter_name,Lymphocyte differential count
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
