parameter_id,MGP_MLN_033_001
parameter_name,Resting NK cells - % of NK cells
mouse_life_stage,E9.5
pvalue,0.06293407
mouse_strain,C57BL
gene_accession_id,MGI:1915087
analysis_id,n245hu094e7y663
gene_symbol,Tiprl
