gene_symbol,Slc30a4
parameter_id,IMPC_CBC_008_001
parameter_name,Total bilirubin
mouse_strain,C57BL
gene_accession_id,MGI:1345282
pvalue,0.07667222
analysis_id,uzazlg87s8aw604
mouse_life_stage,Middle aged adult
