parameter_id,IMPC_HEM_005_001
parameter_name,Mean cell volume
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
mouse_life_stage,E12.5
analysis_id,7umrkgrh0308c46
pvalue,0.6497536
mouse_strain,C57BL
