parameter_id,IMPC_XRY_024_001
gene_symbol,Ivd
mouse_life_stage,Early adult
parameter_name,Femur
analysis_id,rja8187vsfojf93
pvalue,0.1163977
mouse_strain,C57BL
gene_accession_id,MGI:1929242
