parameter_id,MGP_PBI_019_001
analysis_id,e2jz7wcm7hsqp32
pvalue,0.9904514
gene_symbol,Rab17
mouse_life_stage,Early adult
gene_accession_id,MGI:104640
mouse_strain,C57BL
parameter_name,Neutrophil percentage
