parameter_id,IMPC_CBC_008_001
mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
gene_symbol,Wars2
pvalue,0.6656969
parameter_name,Total bilirubin
mouse_strain,C57BL
analysis_id,6ny2aq5350u4z92
