pvalue,0.5374054
mouse_life_stage,Early adult
gene_accession_id,MGI:1888742
parameter_name,Weight
gene_symbol,Extl1
parameter_id,CCP_LFO_001_001
mouse_strain,C57BL
analysis_id,27146ro49r7359u
