mouse_life_stage,Early adult
parameter_id,IMPC_CBC_010_001
mouse_strain,C57BL
gene_accession_id,MGI:1914515
pvalue,0.711343
gene_symbol,Slc39a10
analysis_id,kg98h9h352cq2j4
parameter_name,Phosphorus
