gene_symbol,Lpgat1
parameter_name,Haemoglobin
mouse_strain,C57BL
mouse_life_stage,E18.5
gene_accession_id,MGI:2446186
analysis_id,jsiya7mh2qpye2d
parameter_id,ESLIM_016_001_003
pvalue,0.9729739
