parameter_id,IMPC_HEM_037_001
parameter_name,Basophil cell count
gene_symbol,Abo
analysis_id,1d04p4aua4x1fhg
pvalue,0.3795574
gene_accession_id,MGI:2135738
mouse_strain,C57BL
mouse_life_stage,Early adult
