mouse_life_stage,Early adult
gene_symbol,Extl1
parameter_id,MGP_BMI_014_001
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
pvalue,0.1110956
gene_accession_id,MGI:1888742
mouse_strain,C57BL
analysis_id,sie8je8n55b9f44
