mouse_strain,C57BL
gene_accession_id,MGI:96757
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,6405n8ky3e88797
pvalue,0.1795671
mouse_life_stage,Early adult
parameter_id,MGP_IMM_022_001
gene_symbol,Lcn2
