parameter_id,ESLIM_011_001_007
analysis_id,5iu92586r6575xq
mouse_strain,C57BL
pvalue,0.7901662
gene_symbol,Abo
parameter_name,PP1 + pulse startle magnitude
mouse_life_stage,Early adult
gene_accession_id,MGI:2135738
