parameter_id,IMPC_HEM_035_001
gene_accession_id,MGI:99501
mouse_strain,C53BL
mouse_life_stage,E15.5
gene_symbol,Fgb
analysis_id,42r6z2c2ld2c2zm
pvalue,0.1725615
parameter_name,Eosinophil differential count
