parameter_id,IMPC_CBC_013_001
mouse_strain,C57BL
analysis_id,512w897uv61188t
mouse_life_stage,Early adult
parameter_name,Alanine aminotransferase
pvalue,0.7393208
gene_accession_id,MGI:2444113
gene_symbol,Nemp2
