parameter_id,IMPC_XRY_064_001
gene_symbol,Eprs1
mouse_strain,C57BL
gene_accession_id,MGI:97838
pvalue,0.7309783
parameter_name,Thoracic processes
mouse_life_stage,Early adult
analysis_id,b1xu1vf2a3os34e
