parameter_id,MGP_IMM_020_001
pvalue,0.1579548
gene_symbol,Ivd
mouse_strain,C57BL
gene_accession_id,MGI:1929242
parameter_name,Effector gd T cells - % of gd T cells
mouse_life_stage,Early adult
analysis_id,s1v75513g2me10d
