parameter_id,MGP_MLN_033_001
mouse_life_stage,E18.5
mouse_strain,C57BL
pvalue,0.6353267
gene_accession_id,MGI:2446186
parameter_name,Resting NK cells - % of NK cells
gene_symbol,Lpgat1
analysis_id,nyts1rwa8y18ktg
