parameter_id,MGP_PBI_040_001
parameter_name,Eosinophil number
mouse_life_stage,E9.5
gene_symbol,Eprs1
mouse_strain,C57BL
analysis_id,z27m40b6vpsb17y
pvalue,0.7274366
gene_accession_id,MGI:97838
