gene_symbol,Slc2a8
analysis_id,5yj6ite57on5egd
parameter_name,Response amplitude - S
gene_accession_id,MGI:1860103
pvalue,0.9854374
parameter_id,IMPC_ACS_006_001
mouse_strain,C57BL
mouse_life_stage,Early adult
